Entry,localization,evidence_code
Q96AZ6,Nucleolus,None
Q96AZ6,Nucleus,None
Q96AZ6,Cajal body,None
Q96B01,Nucleus,ECO:0000269
Q96B02,Nucleus,ECO:0000269
Q96B26,Nucleolus,ECO:0000250
Q96B26,Nucleus,ECO:0000269
Q96B42,Nucleus membrane,ECO:0000269
Q96BA8,Nucleus,ECO:0000269
Q96BD5,Nucleus,ECO:0000250
Q96BF6,Nucleus,ECO:0000269
Q96BK5,Nucleus,ECO:0000269
Q96BK5,Nucleolus,None
Q96BN2,Nucleus,ECO:0000269
Q96BP2,Nucleus,ECO:0000269
Q96BP3,Nucleus,ECO:0000269
Q96BR6,Nucleus,ECO:0000305
Q96BR9,Nucleus,ECO:0000305
Q96BS2,Nucleus,ECO:0000269
Q96BT3,Nucleus,None
Q96BT7,Nucleus,ECO:0000269
Q96BW1,Nucleus,ECO:0000269
Q96BY6,Nucleus,ECO:0000269
Q96BZ4,Nucleus,ECO:0000250
Q96C00,Nucleus,ECO:0000305
Q96C55,Nucleus,ECO:0000305
Q96C86,Nucleus,None
Q96CA5,Nucleus,ECO:0000269
Q96CB8,Nucleus,ECO:0000269
Q96CJ1,Nucleus speckle,ECO:0000269
Q96CK0,Nucleus,ECO:0000305
Q96CM3,Nucleus,ECO:0000269
Q96D46,Nucleus,ECO:0000269
Q96D98,Nucleus,ECO:0000269
Q96DB2,Nucleus,ECO:0000269
Q96DE0,Nucleus,ECO:0000269
Q96DE0,Nucleoplasm,ECO:0000250
Q96DE0,Nucleolus,ECO:0000250
Q96DE5,Nucleus,ECO:0000269
Q96DF8,Nucleus,ECO:0000250
Q96DI7,Nucleus,ECO:0000269
Q96DT0,Nucleus,None
Q96DT7,Nucleus,ECO:0000305
Q96DU7,Nucleus,ECO:0000269
Q96E09,Nucleus,ECO:0000269
Q96E14,Nucleus,ECO:0000269
Q96EA4,Nucleus,None
Q96EB1,Nucleus,ECO:0000269
Q96EB6,PML body,ECO:0000269
Q96EB6,Nucleus,ECO:0000269
Q96EE3,Nuclear pore complex,ECO:0000269
Q96EF0,Nucleus envelope,ECO:0000269
Q96EG3,Nucleus,ECO:0000305
Q96EK4,Nucleus,ECO:0000269
Q96EL1,Nucleus,ECO:0000269
Q96EP1,PML body,ECO:0000269
Q96EP5,Nucleus,ECO:0000269
Q96ES7,Nucleus,ECO:0000250
Q96EU6,Nucleolus,ECO:0000269
Q96EV8,Nucleus,ECO:0000269
Q96EY4,Nucleus,ECO:0000305
Q96EY5,Nucleus,None
Q96EZ8,Nucleus,ECO:0000269
Q96EZ8,Nucleolus,ECO:0000269
Q96F07,Nucleus,ECO:0000269
Q96F24,Nucleus,ECO:0000250
Q96F25,Nucleus membrane,ECO:0000250
Q96F44,Nucleus,None
Q96F45,Nucleus,ECO:0000250
Q96FC9,Nucleolus,ECO:0000269
Q96FC9,Nucleus,ECO:0000269
Q96FF9,Nucleus,ECO:0000269
Q96FI4,Nucleus,ECO:0000269
Q96FN4,Nucleus,ECO:0000250
Q96FQ6,Nucleolus,ECO:0000269
Q96FS4,Nucleus,ECO:0000269
Q96FV9,Nucleus speckle,None
Q96FV9,Nucleus matrix,None
Q96FV9,Nucleoplasm,None
Q96FX2,Nucleus,ECO:0000269
Q96FX7,Nucleus,ECO:0000250
Q96G21,Nucleolus,ECO:0000269
Q96G25,Nucleus,ECO:0000305
Q96G28,Nucleus,ECO:0000303
Q96G74,Nucleus,ECO:0000269
Q96GC6,Nucleolus,ECO:0000269
Q96GD3,Nucleus,ECO:0000305
Q96GD4,Nucleus,ECO:0000269
Q96GG9,Nucleus,ECO:0000269
Q96GM5,Nucleus,ECO:0000269
Q96GM5,Nucleus,ECO:0000305
Q96GM8,Nucleolus,ECO:0000269
Q96GM8,Nucleus speckle,ECO:0000269
Q96GN5,Nucleus,None
Q96GQ7,Nucleolus,ECO:0000269
Q96GX5,Nucleus,ECO:0000269
Q96H20,Nucleus,ECO:0000305
Q96H22,Nucleus,None
Q96H86,Nucleus,ECO:0000305
Q96HA1,Nucleus membrane,ECO:0000269
Q96HA1,Nuclear pore complex,ECO:0000269
Q96HA7,Nucleus,ECO:0000269
Q96HA8,Nucleus,ECO:0000250
Q96HI0,Nucleolus,ECO:0000269
Q96HR3,Nucleus,ECO:0000305
Q96HR8,Nucleus,None
Q96HW7,Nucleus,ECO:0000269
Q96HZ4,Nucleus,ECO:0000305
Q96I24,Nucleus,ECO:0000305
Q96I25,Nucleus,ECO:0000269
Q96I27,Nucleus,ECO:0000305
Q96I76,Nucleus,ECO:0000269
Q96IF1,Nucleus,None
Q96IK5,Nucleus matrix,ECO:0000250
Q96IQ9,Nucleus,ECO:0000305
Q96IS3,Nucleus,ECO:0000255
Q96IT1,Nucleus,ECO:0000255
Q96IU4,Nucleus,ECO:0000269
Q96IY1,Nucleus,ECO:0000269
Q96IZ0,Nucleus,None
Q96IZ7,Nucleus speckle,ECO:0000250
Q96IZ7,Nucleus,ECO:0000250
Q96J01,Nucleus,ECO:0000305
Q96J01,Nucleus speckle,ECO:0000305
Q96J02,Nucleus,ECO:0000269
Q96J87,Nucleus,ECO:0000250
Q96JB3,Nucleus,None
Q96JB5,Nucleus,ECO:0000269
Q96JC9,Cajal body,ECO:0000269
Q96JC9,Nucleus speckle,ECO:0000269
Q96JG9,Nucleus,ECO:0000305
Q96JH7,Nucleus,ECO:0000269
Q96JI7,Nucleus,ECO:0000269
Q96JK9,Nucleus speckle,ECO:0000269
Q96JL9,Nucleus,ECO:0000305
Q96JM2,Nucleus,ECO:0000269
Q96JM3,Nucleus,ECO:0000269
Q96JM7,Nucleus,ECO:0000269
Q96JN0,Nucleus,ECO:0000269
Q96JN0,Nucleus,ECO:0000255
Q96JP5,Nucleus,ECO:0000269
Q96JY0,Nucleus,ECO:0000250
Q96JY6,Nucleus,None
Q96JY6,Nucleus,ECO:0000269
Q96JZ2,Nucleus,None
Q96K30,Nucleus,ECO:0000269
Q96K80,Nucleus,ECO:0000269
Q96K83,Nucleus,ECO:0000250
Q96KC8,Nucleus membrane,None
Q96KG9,Nucleus,ECO:0000269
Q96KK5,Nucleus,None
Q96KM6,Nucleus,ECO:0000305
Q96KN3,Nucleus,ECO:0000269
Q96KN3,Nucleus,ECO:0000255
Q96KQ4,Nucleus,ECO:0000269
Q96KQ7,Nucleus,ECO:0000269
Q96KR7,Nucleus matrix,None
Q96KS0,Nucleus,ECO:0000269
Q96L50,Nucleus,ECO:0000269
Q96L73,Nucleus,None
Q96L91,Nucleus,ECO:0000255
Q96L96,Nucleus,ECO:0000250
Q96LA8,Nucleus,ECO:0000269
Q96LD4,Nucleus,ECO:0000269
Q96LI5,Nucleus,ECO:0000269
Q96LI6,Nucleus,ECO:0000269
Q96LM6,Nucleus,ECO:0000250
Q96LT7,Nucleus membrane,ECO:0000269
Q96LT7,Nucleus,ECO:0000269
Q96LT9,Nucleus,ECO:0000269
Q96LW4,Nucleus,ECO:0000269
Q96LW7,Nucleus,ECO:0000269
Q96LX8,Nucleus,ECO:0000305
Q96M94,Nucleus,ECO:0000269
Q96MF7,Nucleus,ECO:0000269
Q96MF7,PML body,ECO:0000269
Q96MG7,Nucleus,ECO:0000269
Q96MH2,Nucleus,ECO:0000269
Q96MM3,Nucleus,ECO:0000250
Q96MN9,Nucleus,ECO:0000250
Q96MT3,Nucleus membrane,ECO:0000269
Q96MU7,Nucleus,ECO:0000269
Q96MU7,Nucleus speckle,ECO:0000269
Q96MX3,Nucleus,ECO:0000305
Q96N58,Nucleus,ECO:0000305
Q96N64,Nucleus,ECO:0000269
Q96N77,Nucleus,ECO:0000269
Q96N95,Nucleus,None
Q96NB3,Nucleus speckle,ECO:0000250
Q96NB3,Nucleus,ECO:0000269
Q96NC0,Nucleus,ECO:0000269
Q96NG5,Nucleus,ECO:0000305
Q96NM4,Nucleus,ECO:0000255
Q96NU1,Nucleus,ECO:0000250
Q96NY9,Nucleolus,ECO:0000269
Q96NZ1,Nucleus,ECO:0000255
Q96P11,Nucleolus,ECO:0000269
Q96P16,Nucleus,ECO:0000269
Q96P20,Nucleus,ECO:0000250
Q96P70,Nucleus,ECO:0000269
Q96PE3,Nucleus,ECO:0000269
Q96PK6,Nucleus,ECO:0000269
Q96PK6,Nucleolus,ECO:0000269
Q96PM5,Nucleus speckle,None
Q96PM5,Nucleus,None
Q96PM9,Nucleolus,ECO:0000269
Q96PN6,Nucleus,ECO:0000269
Q96PN7,Nucleus,ECO:0000269
Q96PN7,Nucleus,ECO:0000255
Q96PP9,Nucleus,ECO:0000269
Q96PQ6,Nucleus,ECO:0000305
Q96PU4,Nucleus,ECO:0000269
Q96PU4,Nucleus,ECO:0000255
Q96PU8,Nucleus,ECO:0000250
Q96PV7,Nucleus,ECO:0000269
Q96PY6,Nucleus,ECO:0000269
Q96PY6,Nucleus,ECO:0000305
Q96PZ0,Nucleus,ECO:0000269
Q96PZ2,Nucleus,ECO:0000269
Q96Q15,Nucleus,ECO:0000269
Q96Q83,Nucleus,ECO:0000269
Q96Q89,Nucleolus,ECO:0000269
Q96Q89,Nucleoplasm,ECO:0000269
Q96Q89,Nucleus,ECO:0000269
Q96QC0,Nucleus,ECO:0000269
Q96QC0,Nucleus,ECO:0000255
Q96QD9,Nucleoplasm,ECO:0000269
Q96QD9,Nucleus speckle,ECO:0000269
Q96QE3,Nucleus,ECO:0000269
Q96QF0,Nucleus,ECO:0000269
Q96QF7,Nucleus,ECO:0000269
Q96QF7,Nucleus,ECO:0000305
Q96QF7,PML body,ECO:0000269
Q96QR8,Nucleus,ECO:0000269
Q96QS3,Nucleus,ECO:0000255
Q96QT6,Nucleus,ECO:0000269
Q96QU8,Nucleus,ECO:0000269
Q96QV6,Nucleus,None
Q96RE7,Nucleus,None
Q96RE9,Nucleus,ECO:0000269
Q96RG2,Nucleus,ECO:0000269
Q96RI1,Nucleus,ECO:0000269
Q96RJ6,Nucleus,ECO:0000255
Q96RK0,Nucleus,ECO:0000255
Q96RL1,Nucleus,ECO:0000269
Q96RN5,Nucleus,None
Q96RQ1,Nucleus,None
Q96RR4,Nucleus,ECO:0000269
Q96RS0,Cajal body,ECO:0000305
Q96RS0,Nucleolus,ECO:0000269
Q96RS6,Nucleus,None
Q96RT1,Nucleus membrane,ECO:0000250
Q96RU2,Nucleoplasm,ECO:0000269
Q96RU7,Nucleus,ECO:0000269
Q96S44,Nucleus,ECO:0000269
Q96S53,Nucleus,ECO:0000269
Q96S55,Nucleus,ECO:0000269
Q96S59,Nucleus,ECO:0000269
Q96S65,Nucleus,ECO:0000250
Q96S66,Nucleus membrane,ECO:0000250
Q96S94,Nucleoplasm,ECO:0000269
Q96S94,Nucleus speckle,ECO:0000269
Q96S99,Nucleus,ECO:0000269
Q96SB3,Nucleus,ECO:0000250
Q96SB4,Nucleus matrix,None
Q96SB4,Nucleoplasm,ECO:0000269
Q96SB4,Nucleus speckle,ECO:0000269
Q96SB4,Nucleus,None
Q96SB8,PML body,ECO:0000269
Q96SB8,Nucleus,ECO:0000269
Q96SB8,Nucleus speckle,ECO:0000269
Q96SC8,Nucleus,ECO:0000255
Q96SD1,Nucleus,ECO:0000269
Q96SF7,Nucleus,ECO:0000255
Q96SI1,Nucleus,ECO:0000250
Q96SQ5,Nucleus,ECO:0000305
Q96SQ7,Nucleus,ECO:0000269
Q96SQ7,Nucleus speckle,ECO:0000269
Q96ST2,Nucleus,ECO:0000269
Q96ST2,Nucleus,ECO:0000255
Q96ST3,Nucleus,ECO:0000269
Q96ST3,Nucleus,ECO:0000255
Q96ST3,Nucleolus,ECO:0000269
Q96SW2,Nucleus,ECO:0000269
Q96SZ4,Nucleus,ECO:0000255
Q96T21,Nucleus,ECO:0000305
Q96T23,Nucleus,ECO:0000269
Q96T37,Nucleus envelope,ECO:0000269
Q96T37,Nucleoplasm,ECO:0000269
Q96T37,Nucleus speckle,ECO:0000269
Q96T37,Nucleus membrane,ECO:0000269
Q96T49,Nucleus,ECO:0000269
Q96T58,Nucleus,ECO:0000269
Q96T60,Nucleus,ECO:0000269
Q96T68,Nucleus,ECO:0000269
Q96T76,Nucleus,ECO:0000269
Q96T88,Nucleus,ECO:0000269
Q96T88,Nucleus,ECO:0000255
Q96TC7,Nucleus,ECO:0000269
Q99081,Nucleus,None
Q99417,Nucleus,None
Q99436,Nucleus,ECO:0000269
Q99453,Nucleus,ECO:0000255
Q99459,Nucleus,ECO:0000269
Q99459,Nucleus speckle,ECO:0000269
Q99466,Nucleus,None
Q99471,Nucleus,None
Q99490,Nucleus,None
Q99496,Nucleus,ECO:0000269
Q99497,Nucleus,ECO:0000269
Q99502,Nucleus,ECO:0000269
Q99504,Nucleus,ECO:0000269
Q99523,Nucleus membrane,ECO:0000305
Q99527,Nucleus,None
Q99543,Nucleus,ECO:0000269
Q99547,Nucleolus,None
Q99549,Nucleus,ECO:0000269
Q99567,Nuclear pore complex,ECO:0000269
Q99575,Nucleolus,ECO:0000269
Q99576,Nucleus,ECO:0000250
Q99578,Nucleus,ECO:0000269
Q99581,Nucleus,ECO:0000269
Q99581,Nucleus,ECO:0000255
Q99583,Nucleus,None
Q99590,Nucleus,ECO:0000269
Q99592,Nucleus,None
Q99593,Nucleus,ECO:0000269
Q99593,Nucleus,ECO:0000255
Q99594,Nucleus,None
Q99598,Nucleus,None
Q99607,PML body,ECO:0000269
Q99608,Nucleus,None
Q99612,Nucleus,None
Q99615,Nucleus,ECO:0000269
Q99623,Nucleus,ECO:0000269
Q99626,Nucleus,ECO:0000250
Q99627,Nucleus,ECO:0000269
Q99633,Nucleus speckle,ECO:0000250
Q99638,Nucleus,ECO:0000269
Q99653,Nucleus,ECO:0000250
Q99661,Nucleus,ECO:0000250
Q99675,Nucleus,ECO:0000269
Q99684,Nucleus,ECO:0000269
Q99687,Nucleus,ECO:0000250
Q99697,Nucleus,None
Q99704,Nucleus,None
Q99708,Nucleus,ECO:0000269
Q99717,Nucleus,None
Q99720,Nucleus outer membrane,ECO:0000269
Q99720,Nucleus inner membrane,ECO:0000269
Q99720,Nucleus envelope,ECO:0000269
Q99728,Nucleus,None
Q99729,Nucleus,ECO:0000269
Q99732,Nucleus,ECO:0000269
Q99733,Nucleus,ECO:0000269
Q99741,Nucleus,ECO:0000269
Q99743,Nucleus,ECO:0000269
Q99743,Nucleus,ECO:0000255
Q99750,Nucleus,ECO:0000250
Q99755,Nucleus,ECO:0000269
Q99755,Nucleus speckle,ECO:0000269
Q99801,Nucleus,ECO:0000269
Q99801,Nucleus,ECO:0000255
Q99807,Nucleus,ECO:0000269
Q99814,Nucleus speckle,ECO:0000250
Q99814,Nucleus,ECO:0000250
Q99814,Nucleus,ECO:0000255
Q99816,Nucleus,ECO:0000269
Q99828,Nucleus,ECO:0000269
Q99829,Nucleus,ECO:0000269
Q99836,Nucleus,ECO:0000269
Q99848,Nucleolus,ECO:0000269
Q99853,Nucleus,ECO:0000255
Q99856,Nucleus,ECO:0000269
Q99856,Nucleus,ECO:0000255
Q99873,Nucleus,ECO:0000269
Q99873,Nucleoplasm,ECO:0000250
Q99877,Nucleus,None
Q99878,Nucleus,None
Q99879,Nucleus,None
Q99880,Nucleus,None
Q99929,Nucleus,ECO:0000269
Q99929,Nucleus,ECO:0000255
Q99932,Nucleus,ECO:0000250
Q99933,Nucleus,None
Q99941,Nucleus,ECO:0000269
Q99952,Nucleus,ECO:0000250
Q99958,Nucleus,ECO:0000269
Q99958,Nucleus,ECO:0000255
Q99959,Nucleus,ECO:0000269
Q99966,Nucleus,ECO:0000269
Q99967,Nucleus,ECO:0000269
Q99973,Nucleus,ECO:0000305
Q99986,Nucleus,ECO:0000269
Q99990,Nucleus,None
Q9BPU9,Nucleus,ECO:0000250
Q9BPX3,Nucleus,None
Q9BPY8,Nucleus,ECO:0000250
Q9BPZ2,Nucleus,ECO:0000269
Q9BPZ7,Nucleus,None
Q9BQ04,Nucleolus,None
Q9BQ04,Nucleus,None
Q9BQ15,Nucleus,ECO:0000269
Q9BQ39,Nucleolus,ECO:0000269
Q9BQ50,Nucleus,ECO:0000305
Q9BQ52,Nucleus,ECO:0000269
Q9BQ65,Nucleus,ECO:0000269
Q9BQ65,Nucleus,ECO:0000255
Q9BQ67,Nucleolus,ECO:0000269
Q9BQ67,Nucleus,ECO:0000269
Q9BQ69,Nucleus,ECO:0000269
Q9BQ70,Nucleus,ECO:0000269
Q9BQ83,Nucleus,ECO:0000269
Q9BQ83,Nucleus,ECO:0000255
Q9BQ87,Nucleus,ECO:0000269
Q9BQ95,Nucleus,ECO:0000269
Q9BQA1,Nucleus,ECO:0000269
Q9BQA5,Nucleus,ECO:0000269
Q9BQG0,Nucleolus,ECO:0000269
Q9BQG0,Nucleus,ECO:0000269
Q9BQI6,Nucleus,ECO:0000269
Q9BQK8,Nucleus,ECO:0000305
Q9BQW3,Nucleus,ECO:0000305
Q9BQY4,Nucleus,ECO:0000255
Q9BR39,Nucleus,ECO:0000269
Q9BRA0,Nucleus,ECO:0000269
Q9BRC7,Nucleus,ECO:0000250
Q9BRD0,Nucleus,ECO:0000269
Q9BRG1,Nucleoplasm,None
Q9BRJ7,Nucleus,ECO:0000269
Q9BRJ9,Nucleus,ECO:0000305
Q9BRK3,Nucleus,ECO:0000269
Q9BRL6,Nucleus,ECO:0000269
Q9BRP0,Nucleus,ECO:0000250
Q9BRP8,Nucleoplasm,ECO:0000269
Q9BRP8,Nucleolus,ECO:0000269
Q9BRQ0,Nucleus,ECO:0000305
Q9BRQ8,Nucleus,ECO:0000269
Q9BRR0,Nucleus,None
Q9BRS8,Nucleus,ECO:0000269
Q9BRT8,Nucleus,ECO:0000250
Q9BRT9,Nucleus,ECO:0000305
Q9BRU9,Nucleolus,ECO:0000250
Q9BRX2,Nucleus,ECO:0000305
Q9BRX5,Nucleus,ECO:0000305
Q9BRX9,Nucleus,ECO:0000250
Q9BS16,Nucleus,None
Q9BS34,Nucleus,ECO:0000305
Q9BSD3,Nucleus,ECO:0000269
Q9BSG1,Nucleus,ECO:0000305
Q9BSI4,Nucleus,ECO:0000269
Q9BSI4,Nucleus matrix,ECO:0000269
Q9BSJ6,Nucleus,ECO:0000269
Q9BSJ6,Nucleolus,ECO:0000269
Q9BSM1,Nucleus,ECO:0000269
Q9BSU3,Nucleus,ECO:0000269
Q9BSV6,Nucleus,ECO:0000269
Q9BSV6,Nucleolus,ECO:0000269
Q9BT43,Nucleus,ECO:0000269
Q9BT49,Nucleus,None
Q9BT78,Nucleus,ECO:0000269
Q9BT81,Nucleus,ECO:0000255
Q9BTA9,Nucleus speckle,ECO:0000250
Q9BTA9,Nucleus,ECO:0000269
Q9BTC0,Nucleus,ECO:0000255
Q9BTC8,Nucleus,ECO:0000269
Q9BTC8,Nucleus,ECO:0000255
Q9BTD8,Nucleus,ECO:0000250
Q9BTE3,Nucleus,ECO:0000269
Q9BTE7,Nucleus,ECO:0000269
Q9BTK6,Nucleus,ECO:0000269
Q9BTL3,Nucleus,ECO:0000269
Q9BTL4,Nucleus,ECO:0000269
Q9BTP6,Nucleus,ECO:0000305
Q9BTP7,Nucleus,ECO:0000269
Q9BTT0,Nucleus,ECO:0000250
Q9BTT4,Nucleus,ECO:0000305
Q9BTV4,Nucleus inner membrane,None
Q9BTV5,Nucleus,None
Q9BTX1,Nuclear pore complex,None
Q9BTX1,Nucleus membrane,None
Q9BTZ2,Nucleus,ECO:0000269
Q9BU19,Nucleus,ECO:0000305
Q9BU61,Nucleus,ECO:0000250
Q9BU64,Nucleus,None
Q9BUA3,Nucleus,ECO:0000269
Q9BUB5,Nucleus,None
Q9BUE0,Nucleus,ECO:0000305
Q9BUH6,Nucleus,ECO:0000269
Q9BUI4,Nucleus,ECO:0000250
Q9BUJ2,Nucleus,ECO:0000269
Q9BUL5,Nucleus,ECO:0000269
Q9BUL9,Nucleolus,ECO:0000269
Q9BUP3,Nucleus envelope,ECO:0000269
Q9BUQ8,Nucleus,ECO:0000269
Q9BUR4,Cajal body,ECO:0000269
Q9BUU2,Nucleus,ECO:0000269
Q9BUY5,Nucleus,ECO:0000305
Q9BUZ4,Nucleus,ECO:0000269
Q9BV20,Nucleus,ECO:0000255
Q9BV20,Nucleus,ECO:0000269
Q9BV38,Nucleolus,ECO:0000269
Q9BV38,Nucleoplasm,ECO:0000250
Q9BV47,Nucleus,None
Q9BV57,Nucleus,ECO:0000303
Q9BV68,Nucleus,ECO:0000269
Q9BV79,Nucleus,ECO:0000269
Q9BV86,Nucleus,ECO:0000269
Q9BV90,Nucleus,ECO:0000269
Q9BVC3,Nucleus,ECO:0000250
Q9BVC6,Nucleus outer membrane,ECO:0000250
Q9BVI0,Nucleus,ECO:0000269
Q9BVI4,Nucleus membrane,ECO:0000269
Q9BVI4,Nucleolus,ECO:0000269
Q9BVJ6,Nucleolus,ECO:0000269
Q9BVJ7,Nucleus,None
Q9BVL2,Nuclear pore complex,ECO:0000250
Q9BVL2,Nucleus membrane,ECO:0000250
Q9BVN2,Nucleus,ECO:0000269
Q9BVP2,Nucleolus,ECO:0000269
Q9BVP2,Nucleus,ECO:0000250
Q9BVQ7,Nucleus,ECO:0000250
Q9BVT8,Nucleus,ECO:0000250
Q9BVT8,Nucleolus,ECO:0000250
Q9BVW5,Nucleus,ECO:0000269
Q9BW11,Nucleus,ECO:0000255
Q9BW19,Nucleus,ECO:0000250
Q9BW27,Nucleus membrane,ECO:0000269
Q9BW27,Nuclear pore complex,ECO:0000269
Q9BW66,Nucleus,ECO:0000269
Q9BW71,Nucleus,ECO:0000269
Q9BW85,Nucleus,ECO:0000269
Q9BW85,Nucleus,ECO:0000255
Q9BWC9,Nucleus,ECO:0000269
Q9BWE0,Nucleus,ECO:0000269
Q9BWF2,Nucleolus,ECO:0000269
Q9BWF2,Nucleoplasm,ECO:0000269
Q9BWF3,Nucleus speckle,None
Q9BWF3,Nucleolus,None
Q9BWF3,Nucleus,None
Q9BWG6,Nucleoplasm,ECO:0000269
Q9BWG6,Nucleus speckle,ECO:0000269
Q9BWH2,Nucleus,ECO:0000305
Q9BWH6,Nucleus,ECO:0000250
Q9BWJ5,Nucleus,ECO:0000269
Q9BWK5,Nucleus,ECO:0000269
Q9BWN1,Nucleoplasm,ECO:0000269
Q9BWN1,Nucleus lamina,ECO:0000269
Q9BWN1,Nucleus,ECO:0000269
Q9BWT1,Nucleus,None
Q9BWT3,Nucleus,ECO:0000269
Q9BWU1,Nucleus,ECO:0000269
Q9BWV3,Nucleus,ECO:0000305
Q9BWW4,Nucleus,ECO:0000250
Q9BWW7,Nucleus,ECO:0000269
Q9BWX1,Nucleus,ECO:0000269
Q9BWX5,Nucleus,ECO:0000250
Q9BX26,Nucleus,ECO:0000250
Q9BX46,Nucleus,ECO:0000250
Q9BX63,Nucleus,ECO:0000269
Q9BX66,Nucleus matrix,ECO:0000250
Q9BX66,Nucleus,ECO:0000250
Q9BXJ8,Nucleus inner membrane,ECO:0000250
Q9BXJ9,Nucleus,None
Q9BXK5,Nucleus,ECO:0000305
Q9BXL8,Nucleus,ECO:0000269
Q9BXM0,Nucleus,ECO:0000269
Q9BXP5,Nucleoplasm,ECO:0000250
Q9BXS6,Nucleolus,ECO:0000250
Q9BXT5,Nucleus,ECO:0000250
Q9BXT8,Nucleus,ECO:0000250
Q9BXU7,Nucleus,ECO:0000269
Q9BXV9,Nucleus,ECO:0000269
Q9BXW9,Nucleus,ECO:0000269
Q9BXY8,Nucleus,ECO:0000269
Q9BY12,Nucleus,ECO:0000269
Q9BY27,Nucleus,ECO:0000269
Q9BY41,Nucleus,ECO:0000269
Q9BY66,Nucleus,ECO:0000269
Q9BY66,Nucleus,ECO:0000305
Q9BY77,Nucleus speckle,None
Q9BY77,Nucleus,None
Q9BY84,Nucleus,None
Q9BYE0,Nucleus,ECO:0000305
Q9BYE7,Nucleus,ECO:0000269
Q9BYG3,Nucleolus,None
Q9BYH8,Nucleus,ECO:0000269
Q9BYK8,Nucleus,ECO:0000269
Q9BYN7,Nucleus,ECO:0000269
Q9BYU1,Nucleus,ECO:0000255
Q9BYV6,Nucleus,ECO:0000250
Q9BYV9,Nucleus,ECO:0000255
Q9BYV9,Nucleus,ECO:0000269
Q9BYW2,Nucleus,ECO:0000250
Q9BYX4,Nucleus,ECO:0000305
Q9BZ23,Nucleus,ECO:0000269
Q9BZ95,Nucleus,ECO:0000250
Q9BZB8,Nucleus,ECO:0000269
Q9BZC1,Nucleus,ECO:0000269
Q9BZD4,Nucleus,None
Q9BZE0,Nucleus speckle,ECO:0000250
Q9BZE2,Nucleus,ECO:0000305
Q9BZE4,Nucleolus,ECO:0000269
Q9BZE9,Nucleus,ECO:0000269
Q9BZF1,Nucleus membrane,ECO:0000269
Q9BZF3,Nucleus envelope,ECO:0000269
Q9BZF9,Nucleus,ECO:0000269
Q9BZG8,Nucleus,ECO:0000269
Q9BZH6,Nucleus,ECO:0000269
Q9BZI7,Nucleus,ECO:0000269
Q9BZJ0,Nucleus,ECO:0000269
Q9BZJ0,Nucleus speckle,ECO:0000269
Q9BZK7,Nucleus,ECO:0000305
Q9BZL6,Nucleus,ECO:0000269
Q9BZM3,Nucleus,ECO:0000269
Q9BZM3,Nucleus,ECO:0000255
Q9BZR9,Nuclear body,ECO:0000269
Q9BZR9,Nucleus,ECO:0000269
Q9BZS1,Nucleus,ECO:0000269
Q9BZS1,Nucleus,ECO:0000255
Q9BZV1,Nucleus,ECO:0000269
Q9BZZ5,Nucleus,ECO:0000269
Q9C000,Nucleus,ECO:0000269
Q9C005,Nucleus,ECO:0000269
Q9C035,Nucleus,ECO:0000250
Q9C056,Nucleus,ECO:0000250
Q9C086,Nucleus,ECO:0000269
Q9C086,Nucleolus,ECO:0000269
Q9C098,Nucleus,ECO:0000250
Q9C0A1,Nucleus,ECO:0000269
Q9C0A6,Nucleus,ECO:0000250
Q9C0B1,Nucleus,ECO:0000269
Q9C0B1,Nucleus speckle,ECO:0000269
Q9C0C2,Nucleus,None
Q9C0C6,Nucleus,ECO:0000269
Q9C0C7,Nucleus,ECO:0000269
Q9C0C9,Nucleus,ECO:0000269
Q9C0D0,Nucleus,ECO:0000250
Q9C0F0,Nucleus,ECO:0000305
Q9C0F3,Nucleus,ECO:0000269
Q9C0G0,Nucleus,ECO:0000305
Q9C0J8,Nucleus,ECO:0000269
Q9C0J9,Nucleus,ECO:0000255
Q9C0K0,Nucleus,ECO:0000305
Q9C0K7,Nucleus,ECO:0000269
Q9GZL7,Nucleoplasm,ECO:0000255
Q9GZL7,Nucleolus,ECO:0000269
Q9GZL7,Nucleoplasm,ECO:0000269
Q9GZL7,Nucleolus,ECO:0000255
Q9GZN0,Nucleus,ECO:0000250
Q9GZN1,Nucleus,ECO:0000269
Q9GZN1,Nucleolus,ECO:0000269
Q9GZN2,Nucleus,None
Q9GZN7,Nucleus envelope,ECO:0000269
Q9GZR1,Nucleus,ECO:0000269
Q9GZR2,Nucleolus,ECO:0000269
Q9GZS1,Nucleolus,ECO:0000269
Q9GZS3,Nucleus,ECO:0000269
Q9GZT3,Nucleus,ECO:0000269
Q9GZT8,Nucleus,ECO:0000250
Q9GZT9,Nucleus,ECO:0000269
Q9GZU2,Nucleus,ECO:0000255
Q9GZU7,Nucleus,ECO:0000269
Q9GZU8,Nucleus,ECO:0000269
Q9GZV1,PML body,None
Q9GZV1,Nucleus,None
Q9GZV4,Nucleus,ECO:0000250
Q9GZV4,Nuclear pore complex,ECO:0000250
Q9GZV5,Nucleus,ECO:0000269
Q9GZV8,Nucleus,ECO:0000269
Q9GZX5,Nucleus matrix,None
Q9GZX5,Nucleus,None
Q9GZX7,Nucleus,ECO:0000269
Q9GZY0,Nucleoplasm,None
Q9GZZ1,Nucleus,ECO:0000269
Q9GZZ9,Nucleus,ECO:0000269
